id,deviceID,datetime,pm25,pm10,aqi,co2,voc,temp,humidity,battery,viral_index
25988,DELCPCB010,2024-05-18 02:46:00,155,460,438,0,0,0,0,5,0
26014,DELCPCB010,2024-05-18 04:01:00,159,429,399,0,0,0,0,5,0
26028,DELCPCB010,2024-05-18 04:31:00,155,413,379,0,0,0,0,5,0
26035,DELCPCB010,2024-05-18 04:46:00,152,428,398,0,0,0,0,5,0
26054,DELCPCB010,2024-05-18 06:01:00,168,493,479,0,0,0,0,5,0
26059,DELCPCB010,2024-05-18 06:16:00,169,470,450,0,0,0,0,5,0
26071,DELCPCB010,2024-05-18 07:01:00,143,408,372,0,0,0,0,5,0
26085,DELCPCB010,2024-05-18 07:46:00,162,341,332,0,0,0,0,5,0
26119,DELCPCB010,2024-05-18 10:16:00,109,316,266,0,0,0,0,5,0
26170,DELCPCB010,2024-05-18 13:31:00,0,239,193,0,0,0,0,5,0
26174,DELCPCB010,2024-05-18 13:46:00,0,234,189,0,0,0,0,5,0
26185,DELCPCB010,2024-05-18 14:31:00,0,220,180,0,0,0,0,5,0
26199,DELCPCB010,2024-05-18 15:16:00,0,232,188,0,0,0,0,5,0
26221,DELCPCB010,2024-05-18 16:16:00,0,176,151,0,0,0,0,5,0
26266,DELCPCB010,2024-05-18 18:46:00,0,223,182,0,0,0,0,5,0
26326,DELCPCB010,2024-05-18 21:31:00,117,314,290,0,0,0,0,5,0
26358,DELCPCB010,2024-05-18 22:46:00,119,361,314,0,0,0,0,5,0
26406,DELCPCB010,2024-05-19 00:46:00,125,427,396,0,0,0,0,5,0
26420,DELCPCB010,2024-05-19 01:16:00,152,519,511,0,0,0,0,5,0
26454,DELCPCB010,2024-05-19 02:46:00,155,540,538,0,0,0,0,5,0
26478,DELCPCB010,2024-05-19 03:46:00,157,707,746,0,0,0,0,5,0
26504,DELCPCB010,2024-05-19 04:46:00,153,760,812,0,0,0,0,5,0
26555,DELCPCB010,2024-05-19 06:46:00,192,630,650,0,0,0,0,5,0
26579,DELCPCB010,2024-05-19 07:46:00,192,357,355,0,0,0,0,5,0
26601,DELCPCB010,2024-05-19 09:01:00,159,362,330,0,0,0,0,5,0
26616,DELCPCB010,2024-05-19 09:46:00,154,317,326,0,0,0,0,5,0
26636,DELCPCB010,2024-05-19 10:46:00,123,280,302,0,0,0,0,5,0
26673,DELCPCB010,2024-05-19 12:01:00,0,234,189,0,0,0,0,5,0
26702,DELCPCB010,2024-05-19 13:16:00,0,211,174,0,0,0,0,5,0
26735,DELCPCB010,2024-05-19 14:46:00,0,208,172,0,0,0,0,5,0
26764,DELCPCB010,2024-05-19 15:46:00,0,240,193,0,0,0,0,5,0
26793,DELCPCB010,2024-05-19 17:01:00,0,177,151,0,0,0,0,5,0
26816,DELCPCB010,2024-05-19 18:01:00,0,214,176,0,0,0,0,5,0
26839,DELCPCB010,2024-05-19 18:46:00,0,273,223,0,0,0,0,5,0
26863,DELCPCB010,2024-05-19 19:46:00,0,308,258,0,0,0,0,5,0
26885,DELCPCB010,2024-05-19 20:46:00,109,356,308,0,0,0,0,5,0
26895,DELCPCB010,2024-05-19 21:01:00,109,363,316,0,0,0,0,5,0
26912,DELCPCB010,2024-05-19 21:46:00,0,318,268,0,0,0,0,5,0
26937,DELCPCB010,2024-05-19 22:46:00,0,344,294,0,0,0,0,5,0
26965,DELCPCB010,2024-05-19 23:46:00,102,320,270,0,0,0,0,5,0
26988,DELCPCB010,2024-05-20 00:46:00,108,366,320,0,0,0,0,5,0
27034,DELCPCB010,2024-05-20 02:46:00,115,354,305,0,0,0,0,5,0
27059,DELCPCB010,2024-05-20 03:46:00,113,313,277,0,0,0,0,5,0
27144,DELCPCB010,2024-05-20 07:16:00,122,405,369,0,0,0,0,5,0
27149,DELCPCB010,2024-05-20 07:31:00,114,378,335,0,0,0,0,5,0
27162,DELCPCB010,2024-05-20 08:01:00,130,343,308,0,0,0,0,5,0
27187,DELCPCB010,2024-05-20 09:01:00,172,426,395,0,0,0,0,5,0
27212,DELCPCB010,2024-05-20 09:46:00,159,407,371,0,0,0,0,5,0
27236,DELCPCB010,2024-05-20 10:46:00,115,314,283,0,0,0,0,5,0
27258,DELCPCB010,2024-05-20 11:46:00,0,236,191,0,0,0,0,5,0
27323,DELCPCB010,2024-05-20 14:46:00,0,176,151,0,0,0,0,5,0
27356,DELCPCB010,2024-05-20 16:01:00,0,184,156,0,0,0,0,5,0
